Date,Year,Month,Day,CO2_ppm,Hourly_Averages,Scale_Code
2008-04-16,2008,4,16,386.405,  0,12.0
2008-04-17,2008,4,17,386.69,  8,12.0
2008-04-18,2008,4,18,386.16, 14,12.0
2008-04-19,2008,4,19,386.17,  1,12.0
2008-04-20,2008,4,20,386.58,  7,12.0
2008-04-21,2008,4,21,386.28,  6,12.0
2008-04-22,2008,4,22,386.24,  3,12.0
2008-04-23,2008,4,23,386.69, 17,12.0
2008-04-24,2008,4,24,387.305,  0,12.0
2008-04-25,2008,4,25,387.92,  5,12.0
2008-04-26,2008,4,26,387.71333333333337,  0,12.0
2008-04-27,2008,4,27,387.50666666666666,  0,12.0
2008-04-28,2008,4,28,387.3,  5,12.0
2008-04-29,2008,4,29,386.72,  5,12.0
2008-04-30,2008,4,30,386.68, 14,12.0
2008-05-01,2008,5,1,387.51, 11,12.0
2008-05-02,2008,5,2,386.58, 16,12.0
2008-05-03,2008,5,3,386.86, 15,12.0
2008-05-04,2008,5,4,387.4475,  0,12.0
2008-05-05,2008,5,5,388.03499999999997,  0,12.0
2008-05-06,2008,5,6,388.6225,  0,12.0
2008-05-07,2008,5,7,389.21, 13,12.0
2008-05-08,2008,5,8,389.21,  6,12.0
2008-05-09,2008,5,9,389.1, 15,12.0
2008-05-10,2008,5,10,388.23,  6,12.0
2008-05-11,2008,5,11,388.91,  8,12.0
2008-05-12,2008,5,12,388.67, 13,12.0
2008-05-13,2008,5,13,388.76, 20,12.0
2008-05-14,2008,5,14,388.59, 17,12.0
2008-05-15,2008,5,15,388.73,  5,12.0
2008-05-16,2008,5,16,388.74,  0,12.0
2008-05-17,2008,5,17,388.75,  0,12.0
2008-05-18,2008,5,18,388.76,  0,12.0
2008-05-19,2008,5,19,388.77, 11,12.0
2008-05-20,2008,5,20,389.14, 10,12.0
2008-05-21,2008,5,21,388.92, 20,12.0
2008-05-22,2008,5,22,388.6, 11,12.0
2008-05-23,2008,5,23,388.66, 14,12.0
2008-05-24,2008,5,24,388.18, 21,12.0
2008-05-25,2008,5,25,388.39,  4,12.0
2008-05-26,2008,5,26,388.42,  9,12.0
2008-05-27,2008,5,27,388.37, 12,12.0
2008-05-28,2008,5,28,388.33,  3,12.0
2008-05-29,2008,5,29,388.36,  9,12.0
2008-05-30,2008,5,30,388.56, 18,12.0
2008-05-31,2008,5,31,388.7, 19,12.0
2008-06-01,2008,6,1,388.59, 22,12.0
2008-06-02,2008,6,2,388.48, 16,12.0
2008-06-03,2008,6,3,388.18, 19,12.0
2008-06-04,2008,6,4,388.27, 12,12.0
2008-06-05,2008,6,5,388.18,  1,12.0
2008-06-06,2008,6,6,388.6,  8,12.0
2008-06-07,2008,6,7,388.59,  7,12.0
2008-06-08,2008,6,8,388.0566666666667,  0,12.0
2008-06-09,2008,6,9,387.5233333333333,  0,12.0
2008-06-10,2008,6,10,386.99,  1,12.0
2008-06-11,2008,6,11,386.93,  7,12.0
2008-06-12,2008,6,12,386.79,  4,12.0
2008-06-13,2008,6,13,387.9,  6,12.0
2008-06-14,2008,6,14,388.6, 11,12.0
2008-06-15,2008,6,15,388.07, 19,12.0
2008-06-16,2008,6,16,387.86, 19,12.0
2008-06-17,2008,6,17,388.16, 13,12.0
2008-06-18,2008,6,18,387.98, 12,12.0
2008-06-19,2008,6,19,388.06,  5,12.0
2008-06-20,2008,6,20,387.69,  0,12.0
2008-06-21,2008,6,21,387.32, 18,12.0
2008-06-22,2008,6,22,387.4,  4,12.0
2008-06-23,2008,6,23,387.06, 10,12.0
2008-06-24,2008,6,24,387.24,  3,12.0
2008-06-25,2008,6,25,387.08, 11,12.0
2008-06-26,2008,6,26,387.87,  1,12.0
2008-06-27,2008,6,27,387.77,  8,12.0
2008-06-28,2008,6,28,388.68, 12,12.0
2008-06-29,2008,6,29,388.58, 19,12.0
2008-06-30,2008,6,30,388.69,  8,12.0
2008-07-01,2008,7,1,387.87,  8,12.0
2008-07-02,2008,7,2,386.92,  2,12.0
2008-07-03,2008,7,3,387.13,  8,12.0
2008-07-04,2008,7,4,387.41,  7,12.0
2008-07-05,2008,7,5,387.125,  0,12.0
2008-07-06,2008,7,6,386.84,  9,12.0
2008-07-07,2008,7,7,387.03, 10,12.0
2008-07-08,2008,7,8,386.96,  8,12.0
2008-07-09,2008,7,9,386.83,  0,12.0
2008-07-10,2008,7,10,386.7,  0,12.0
2008-07-11,2008,7,11,386.57,  7,12.0
2008-07-12,2008,7,12,386.5,  4,12.0
2008-07-13,2008,7,13,386.5, 10,12.0
2008-07-14,2008,7,14,386.0,  7,12.0
2008-07-15,2008,7,15,384.81,  7,12.0
2008-07-16,2008,7,16,385.05,  8,12.0
2008-07-17,2008,7,17,386.07,  2,12.0
2008-07-18,2008,7,18,385.88,  9,12.0
2008-07-19,2008,7,19,385.5, 13,12.0
2008-07-20,2008,7,20,385.27,  3,12.0
2008-07-21,2008,7,21,386.13,  5,12.0
2008-07-22,2008,7,22,386.03, 15,12.0
2008-07-23,2008,7,23,386.01, 17,12.0
2008-07-24,2008,7,24,386.0,  8,12.0
2008-07-25,2008,7,25,386.125,  0,12.0
2008-07-26,2008,7,26,386.25,  8,12.0
2008-07-27,2008,7,27,385.9,  7,12.0
2008-07-28,2008,7,28,385.5, 11,12.0
2008-07-29,2008,7,29,385.14,  0,12.0
2008-07-30,2008,7,30,384.78,  6,12.0
2008-07-31,2008,7,31,384.62,  0,12.0
2008-08-01,2008,8,1,384.46, 16,12.0
2008-08-02,2008,8,2,384.94,  5,12.0
2008-08-03,2008,8,3,384.96,  4,12.0
2008-08-04,2008,8,4,384.87, 10,12.0
2008-08-05,2008,8,5,385.23, 16,12.0
2008-08-06,2008,8,6,384.88, 15,12.0
2008-08-07,2008,8,7,384.94,  8,12.0
2008-08-08,2008,8,8,385.17, 18,12.0
2008-08-09,2008,8,9,385.38, 16,12.0
2008-08-10,2008,8,10,384.55,  0,12.0
2008-08-11,2008,8,11,383.71999999999997,  0,12.0
2008-08-12,2008,8,12,382.89,  5,12.0
2008-08-13,2008,8,13,384.33, 10,12.0
2008-08-14,2008,8,14,383.15,  8,12.0
2008-08-15,2008,8,15,382.81,  2,12.0
2008-08-16,2008,8,16,383.54,  8,12.0
2008-08-17,2008,8,17,384.12,  0,12.0
2008-08-18,2008,8,18,384.7,  5,12.0
2008-08-19,2008,8,19,384.66, 17,12.0
2008-08-20,2008,8,20,384.17,  9,12.0
2008-08-21,2008,8,21,383.91,  8,12.0
2008-08-22,2008,8,22,383.68, 10,12.0
2008-08-23,2008,8,23,383.62,  8,12.0
2008-08-24,2008,8,24,383.19, 11,12.0
2008-08-25,2008,8,25,383.05, 21,12.0
2008-08-26,2008,8,26,383.04, 17,12.0
2008-08-27,2008,8,27,382.84,  8,12.0
2008-08-28,2008,8,28,383.14,  5,12.0
2008-08-29,2008,8,29,383.2, 18,12.0
2008-08-30,2008,8,30,383.39,  8,12.0
2008-08-31,2008,8,31,383.235,  0,12.0
2008-09-01,2008,9,1,383.08, 22,12.0
2008-09-02,2008,9,2,383.12, 14,12.0
2008-09-03,2008,9,3,383.37, 10,12.0
2008-09-04,2008,9,4,383.61, 13,12.0
2008-09-05,2008,9,5,383.59, 16,12.0
2008-09-06,2008,9,6,383.8,  7,12.0
2008-09-07,2008,9,7,382.07,  3,12.0
2008-09-08,2008,9,8,382.45, 13,12.0
2008-09-09,2008,9,9,382.67,  0,12.0
2008-09-10,2008,9,10,382.89,  0,12.0
2008-09-11,2008,9,11,383.11,  0,12.0
2008-09-12,2008,9,12,383.33,  5,12.0
2008-09-13,2008,9,13,383.33, 14,12.0
2008-09-14,2008,9,14,383.42,  8,12.0
2008-09-15,2008,9,15,383.31,  7,12.0
2008-09-16,2008,9,16,383.28, 14,12.0
2008-09-17,2008,9,17,383.14,  8,12.0
2008-09-18,2008,9,18,383.01,  5,12.0
2008-09-19,2008,9,19,382.3,  7,12.0
2008-09-20,2008,9,20,383.18,  4,12.0
2008-09-21,2008,9,21,383.02,  6,12.0
2008-09-22,2008,9,22,382.93,  7,12.0
2008-09-23,2008,9,23,383.08, 11,12.0
2008-09-24,2008,9,24,383.27,  9,12.0
2008-09-25,2008,9,25,383.13,  5,12.0
2008-09-26,2008,9,26,382.84, 14,12.0
2008-09-27,2008,9,27,382.76, 11,12.0
2008-09-28,2008,9,28,382.77, 17,12.0
2008-09-29,2008,9,29,383.18, 10,12.0
2008-09-30,2008,9,30,382.27, 12,12.0
2008-10-01,2008,10,1,382.31, 15,12.0
2008-10-02,2008,10,2,382.69,  7,12.0
2008-10-03,2008,10,3,382.84, 16,12.0
2008-10-04,2008,10,4,382.35, 12,12.0
2008-10-05,2008,10,5,382.55,  0,12.0
2008-10-06,2008,10,6,382.75,  0,12.0
2008-10-07,2008,10,7,382.95, 13,12.0
2008-10-08,2008,10,8,382.99, 16,12.0
2008-10-09,2008,10,9,382.75,  5,12.0
2008-10-10,2008,10,10,382.57, 16,12.0
2008-10-11,2008,10,11,382.54, 17,12.0
2008-10-12,2008,10,12,382.67,  7,12.0
2008-10-13,2008,10,13,382.57,  6,12.0
2008-10-14,2008,10,14,382.74, 13,12.0
2008-10-15,2008,10,15,382.69, 17,12.0
2008-10-16,2008,10,16,382.82, 10,12.0
2008-10-17,2008,10,17,382.83, 21,12.0
2008-10-18,2008,10,18,382.97, 19,12.0
2008-10-19,2008,10,19,383.07, 18,12.0
2008-10-20,2008,10,20,383.07, 18,12.0
2008-10-21,2008,10,21,383.06, 15,12.0
2008-10-22,2008,10,22,382.96, 21,12.0
2008-10-23,2008,10,23,382.68, 13,12.0
2008-10-24,2008,10,24,382.58, 15,12.0
2008-10-25,2008,10,25,383.06, 21,12.0
2008-10-26,2008,10,26,383.03, 14,12.0
2008-10-27,2008,10,27,382.99, 15,12.0
2008-10-28,2008,10,28,383.09,  9,12.0
2008-10-29,2008,10,29,383.41,  1,12.0
2008-10-30,2008,10,30,383.24,  5,12.0
2008-10-31,2008,10,31,383.77, 16,12.0
2008-11-01,2008,11,1,383.69, 19,12.0
2008-11-02,2008,11,2,383.73, 10,12.0
2008-11-03,2008,11,3,383.67, 14,12.0
2008-11-04,2008,11,4,383.52, 18,12.0
2008-11-05,2008,11,5,383.54, 20,12.0
2008-11-06,2008,11,6,383.42, 12,12.0
2008-11-07,2008,11,7,383.56, 22,12.0
2008-11-08,2008,11,8,383.67, 19,12.0
2008-11-09,2008,11,9,383.78, 17,12.0
2008-11-10,2008,11,10,383.51, 22,12.0
2008-11-11,2008,11,11,383.56, 20,12.0
2008-11-12,2008,11,12,383.76,  8,12.0
2008-11-13,2008,11,13,384.06,  5,12.0
2008-11-14,2008,11,14,384.04, 16,12.0
2008-11-15,2008,11,15,383.94, 17,12.0
2008-11-16,2008,11,16,384.21, 21,12.0
2008-11-17,2008,11,17,384.06, 11,12.0
2008-11-18,2008,11,18,383.96, 21,12.0
2008-11-19,2008,11,19,384.17,  9,12.0
2008-11-20,2008,11,20,384.47,  2,12.0
2008-11-21,2008,11,21,384.37,  0,12.0
2008-11-22,2008,11,22,384.27, 13,12.0
2008-11-23,2008,11,23,384.32, 17,12.0
2008-11-24,2008,11,24,384.33,  7,12.0
2008-11-25,2008,11,25,384.18, 14,12.0
2008-11-26,2008,11,26,384.0, 20,12.0
2008-11-27,2008,11,27,383.95, 20,12.0
2008-11-28,2008,11,28,384.32, 13,12.0
2008-11-29,2008,11,29,384.41, 19,12.0
2008-11-30,2008,11,30,384.35,  9,12.0
2008-12-01,2008,12,1,384.42, 11,12.0
2008-12-02,2008,12,2,385.56,  9,12.0
2008-12-03,2008,12,3,384.81, 17,12.0
2008-12-04,2008,12,4,384.81, 13,12.0
2008-12-05,2008,12,5,384.75, 20,12.0
2008-12-06,2008,12,6,384.95, 21,12.0
2008-12-07,2008,12,7,384.36, 22,12.0
2008-12-08,2008,12,8,384.89, 20,12.0
2008-12-09,2008,12,9,384.65, 18,12.0
2008-12-10,2008,12,10,384.59, 18,12.0
2008-12-11,2008,12,11,384.81,  5,12.0
2008-12-12,2008,12,12,384.88, 20,12.0
2008-12-13,2008,12,13,384.9,  0,12.0
2008-12-14,2008,12,14,384.92, 18,12.0
2008-12-15,2008,12,15,385.0, 19,12.0
2008-12-16,2008,12,16,385.01, 14,12.0
2008-12-17,2008,12,17,384.96, 21,12.0
2008-12-18,2008,12,18,385.07,  5,12.0
2008-12-19,2008,12,19,385.07, 17,12.0
2008-12-20,2008,12,20,385.05, 22,12.0
2008-12-21,2008,12,21,385.06, 20,12.0
2008-12-22,2008,12,22,385.18, 19,12.0
2008-12-23,2008,12,23,385.44, 14,12.0
2008-12-24,2008,12,24,385.75, 21,12.0
2008-12-25,2008,12,25,385.83, 21,12.0
2008-12-26,2008,12,26,385.9, 20,12.0
2008-12-27,2008,12,27,385.79, 15,12.0
2008-12-28,2008,12,28,385.63, 21,12.0
2008-12-29,2008,12,29,385.5, 18,12.0
2008-12-30,2008,12,30,385.98, 15,12.0
2008-12-31,2008,12,31,386.02,  0,12.0
2009-01-01,2009,1,1,386.06,  4,12.0
2009-01-02,2009,1,2,385.85, 16,12.0
2009-01-03,2009,1,3,385.61, 22,12.0
2009-01-04,2009,1,4,385.71, 22,12.0
2009-01-05,2009,1,5,386.05, 21,12.0
2009-01-06,2009,1,6,386.63, 20,12.0
2009-01-07,2009,1,7,386.24, 21,12.0
2009-01-08,2009,1,8,386.11, 11,12.0
2009-01-09,2009,1,9,386.03, 17,12.0
2009-01-10,2009,1,10,385.89, 10,12.0
2009-01-11,2009,1,11,386.52, 16,12.0
2009-01-12,2009,1,12,387.57, 15,12.0
2009-01-13,2009,1,13,387.18,  8,12.0
2009-01-14,2009,1,14,386.4, 16,12.0
2009-01-15,2009,1,15,386.66, 11,12.0
2009-01-16,2009,1,16,386.78, 20,12.0
2009-01-17,2009,1,17,386.61, 17,12.0
2009-01-18,2009,1,18,386.68, 22,12.0
2009-01-19,2009,1,19,386.56, 19,12.0
2009-01-20,2009,1,20,386.6, 12,12.0
2009-01-21,2009,1,21,387.34, 19,12.0
2009-01-22,2009,1,22,387.11, 12,12.0
2009-01-23,2009,1,23,386.76, 21,12.0
2009-01-24,2009,1,24,386.71, 22,12.0
2009-01-25,2009,1,25,386.76, 14,12.0
2009-01-26,2009,1,26,387.23,  5,12.0
2009-01-27,2009,1,27,387.23, 15,12.0
2009-01-28,2009,1,28,387.31, 18,12.0
2009-01-29,2009,1,29,387.62,  9,12.0
2009-01-30,2009,1,30,387.1, 14,12.0
2009-01-31,2009,1,31,387.11,  0,12.0
2009-02-01,2009,2,1,387.12,  4,12.0
2009-02-02,2009,2,2,387.06,  4,12.0
2009-02-03,2009,2,3,387.2, 16,12.0
2009-02-04,2009,2,4,386.9,  5,12.0
2009-02-05,2009,2,5,386.19,  2,12.0
2009-02-06,2009,2,6,386.33, 20,12.0
2009-02-07,2009,2,7,386.47, 18,12.0
2009-02-08,2009,2,8,386.57, 10,12.0
2009-02-09,2009,2,9,386.43,  8,12.0
2009-02-10,2009,2,10,386.52, 13,12.0
2009-02-11,2009,2,11,386.74, 11,12.0
2009-02-12,2009,2,12,387.06,  0,12.0
2009-02-13,2009,2,13,387.38, 13,12.0
2009-02-14,2009,2,14,387.45, 22,12.0
2009-02-15,2009,2,15,388.25, 16,12.0
2009-02-16,2009,2,16,387.68, 16,12.0
2009-02-17,2009,2,17,387.03, 22,12.0
2009-02-18,2009,2,18,387.02, 22,12.0
2009-02-19,2009,2,19,386.9, 18,12.0
2009-02-20,2009,2,20,387.21, 10,12.0
2009-02-21,2009,2,21,387.31, 17,12.0
2009-02-22,2009,2,22,387.68,  4,12.0
2009-02-23,2009,2,23,387.77,  7,12.0
2009-02-24,2009,2,24,387.74,  4,12.0
2009-02-25,2009,2,25,387.46,  7,12.0
2009-02-26,2009,2,26,387.54153846153844,  0,12.0
2009-02-27,2009,2,27,387.6230769230769,  0,12.0
2009-02-28,2009,2,28,387.70461538461535,  0,12.0
2009-03-01,2009,3,1,387.7861538461538,  0,12.0
2009-03-02,2009,3,2,387.86769230769227,  0,12.0
2009-03-03,2009,3,3,387.9492307692307,  0,12.0
2009-03-04,2009,3,4,388.03076923076924,  0,12.0
2009-03-05,2009,3,5,388.1123076923077,  0,12.0
2009-03-06,2009,3,6,388.19384615384615,  0,12.0
2009-03-07,2009,3,7,388.2753846153846,  0,12.0
2009-03-08,2009,3,8,388.35692307692307,  0,12.0
2009-03-09,2009,3,9,388.4384615384615,  0,12.0
2009-03-10,2009,3,10,388.52,  8,12.0
2009-03-11,2009,3,11,389.12, 17,12.0
2009-03-12,2009,3,12,389.16,  1,12.0
2009-03-13,2009,3,13,388.75, 21,12.0
2009-03-14,2009,3,14,388.67, 22,12.0
2009-03-15,2009,3,15,388.3, 21,12.0
2009-03-16,2009,3,16,388.25, 21,12.0
2009-03-17,2009,3,17,388.08, 15,12.0
2009-03-18,2009,3,18,388.0, 11,12.0
2009-03-19,2009,3,19,388.29, 11,12.0
2009-03-20,2009,3,20,388.23, 15,12.0
2009-03-21,2009,3,21,388.55, 11,12.0
2009-03-22,2009,3,22,388.88,  5,12.0
2009-03-23,2009,3,23,388.7,  0,12.0
2009-03-24,2009,3,24,388.52,  6,12.0
2009-03-25,2009,3,25,388.53, 16,12.0
2009-03-26,2009,3,26,389.095,  0,12.0
2009-03-27,2009,3,27,389.66, 15,12.0
2009-03-28,2009,3,28,389.59, 10,12.0
2009-03-29,2009,3,29,389.02, 16,12.0
2009-03-30,2009,3,30,388.94, 16,12.0
2009-03-31,2009,3,31,389.14, 10,12.0
2009-04-01,2009,4,1,388.91,  6,12.0
2009-04-02,2009,4,2,389.19,  7,12.0
2009-04-03,2009,4,3,389.32, 11,12.0
2009-04-04,2009,4,4,389.68, 16,12.0
2009-04-05,2009,4,5,389.43, 13,12.0
2009-04-06,2009,4,6,389.52, 10,12.0
2009-04-07,2009,4,7,389.55,  9,12.0
2009-04-08,2009,4,8,389.78,  9,12.0
2009-04-09,2009,4,9,389.58,  7,12.0
2009-04-10,2009,4,10,389.69, 11,12.0
2009-04-11,2009,4,11,389.87, 12,12.0
2009-04-12,2009,4,12,390.07,  9,12.0
2009-04-13,2009,4,13,389.53, 10,12.0
2009-04-14,2009,4,14,389.47,  7,12.0
2009-04-15,2009,4,15,388.68, 17,12.0
2009-04-16,2009,4,16,388.24, 11,12.0
2009-04-17,2009,4,17,388.35,  9,12.0
2009-04-18,2009,4,18,387.94, 22,12.0
2009-04-19,2009,4,19,388.22, 15,12.0
2009-04-20,2009,4,20,388.82, 10,12.0
2009-04-21,2009,4,21,390.27, 17,12.0
2009-04-22,2009,4,22,389.87, 12,12.0
2009-04-23,2009,4,23,389.995,  0,12.0
2009-04-24,2009,4,24,390.12,  7,12.0
2009-04-25,2009,4,25,390.97, 16,12.0
2009-04-26,2009,4,26,390.34,  8,12.0
2009-04-27,2009,4,27,390.29, 19,12.0
2009-04-28,2009,4,28,390.48, 16,12.0
2009-04-29,2009,4,29,390.65, 12,12.0
2009-04-30,2009,4,30,390.58, 11,12.0
2009-05-01,2009,5,1,390.07, 14,12.0
2009-05-02,2009,5,2,389.74, 12,12.0
2009-05-03,2009,5,3,389.9,  8,12.0
2009-05-04,2009,5,4,390.15,  8,12.0
2009-05-05,2009,5,5,389.9,  6,12.0
2009-05-06,2009,5,6,390.12,  5,12.0
2009-05-07,2009,5,7,388.95,  4,12.0
2009-05-08,2009,5,8,389.68,  9,12.0
2009-05-09,2009,5,9,390.0,  5,12.0
2009-05-10,2009,5,10,390.1,  6,12.0
2009-05-11,2009,5,11,390.0, 15,12.0
2009-05-12,2009,5,12,390.15, 17,12.0
2009-05-13,2009,5,13,390.59, 10,12.0
2009-05-14,2009,5,14,390.26, 14,12.0
2009-05-15,2009,5,15,389.88,  5,12.0
2009-05-16,2009,5,16,390.17,  6,12.0
2009-05-17,2009,5,17,390.03, 20,12.0
2009-05-18,2009,5,18,390.25, 12,12.0
2009-05-19,2009,5,19,390.78, 14,12.0
2009-05-20,2009,5,20,390.48, 13,12.0
2009-05-21,2009,5,21,390.68,  9,12.0
2009-05-22,2009,5,22,390.55, 12,12.0
2009-05-23,2009,5,23,390.68, 14,12.0
2009-05-24,2009,5,24,390.75, 10,12.0
2009-05-25,2009,5,25,390.98, 10,12.0
2009-05-26,2009,5,26,391.09, 13,12.0
2009-05-27,2009,5,27,389.72, 12,12.0
2009-05-28,2009,5,28,389.5,  2,12.0
2009-05-29,2009,5,29,390.54,  8,12.0
2009-05-30,2009,5,30,388.95,  6,12.0
2009-05-31,2009,5,31,389.02,  8,12.0
2009-06-01,2009,6,1,388.9, 15,12.0
2009-06-02,2009,6,2,388.7,  2,12.0
2009-06-03,2009,6,3,390.52, 17,12.0
2009-06-04,2009,6,4,390.52, 15,12.0
2009-06-05,2009,6,5,390.47, 21,12.0
2009-06-06,2009,6,6,390.48, 18,12.0
2009-06-07,2009,6,7,390.55, 21,12.0
2009-06-08,2009,6,8,390.57,  9,12.0
2009-06-09,2009,6,9,389.98, 17,12.0
2009-06-10,2009,6,10,390.16, 15,12.0
2009-06-11,2009,6,11,390.11, 10,12.0
2009-06-12,2009,6,12,390.0, 13,12.0
2009-06-13,2009,6,13,390.01,  9,12.0
2009-06-14,2009,6,14,390.18, 13,12.0
2009-06-15,2009,6,15,390.28,  1,12.0
2009-06-16,2009,6,16,389.2,  3,12.0
2009-06-17,2009,6,17,388.97, 15,12.0
2009-06-18,2009,6,18,388.73,  4,12.0
2009-06-19,2009,6,19,388.73, 18,12.0
2009-06-20,2009,6,20,388.75, 22,12.0
2009-06-21,2009,6,21,389.05, 19,12.0
2009-06-22,2009,6,22,388.84, 12,12.0
2009-06-23,2009,6,23,389.0,  8,12.0
2009-06-24,2009,6,24,388.14,  4,12.0
2009-06-25,2009,6,25,388.115,  0,12.0
2009-06-26,2009,6,26,388.09,  6,12.0
2009-06-27,2009,6,27,388.87,  2,12.0
2009-06-28,2009,6,28,389.03, 16,12.0
2009-06-29,2009,6,29,389.05, 12,12.0
2009-06-30,2009,6,30,389.05,  7,12.0
2009-07-01,2009,7,1,388.8,  8,12.0
2009-07-02,2009,7,2,387.95, 13,12.0
2009-07-03,2009,7,3,388.2,  4,12.0
2009-07-04,2009,7,4,388.11,  2,12.0
2009-07-05,2009,7,5,388.22499999999997,  0,12.0
2009-07-06,2009,7,6,388.34,  9,12.0
2009-07-07,2009,7,7,388.32, 21,12.0
2009-07-08,2009,7,8,388.4, 22,12.0
2009-07-09,2009,7,9,388.58,  5,12.0
2009-07-10,2009,7,10,388.81,  7,12.0
2009-07-11,2009,7,11,388.8233333333333,  0,12.0
2009-07-12,2009,7,12,388.8366666666667,  0,12.0
2009-07-13,2009,7,13,388.85,  7,12.0
2009-07-14,2009,7,14,388.61,  0,12.0
2009-07-15,2009,7,15,388.37,  0,12.0
2009-07-16,2009,7,16,388.13,  4,12.0
2009-07-17,2009,7,17,388.24,  7,12.0
2009-07-18,2009,7,18,387.95500000000004,  0,12.0
2009-07-19,2009,7,19,387.67, 13,12.0
2009-07-20,2009,7,20,388.01,  9,12.0
2009-07-21,2009,7,21,387.87,  0,12.0
2009-07-22,2009,7,22,387.73,  6,12.0
2009-07-23,2009,7,23,387.57500000000005,  0,12.0
2009-07-24,2009,7,24,387.42,  4,12.0
2009-07-25,2009,7,25,387.72,  8,12.0
2009-07-26,2009,7,26,387.41, 19,12.0
2009-07-27,2009,7,27,387.31, 10,12.0
2009-07-28,2009,7,28,387.18,  3,12.0
2009-07-29,2009,7,29,387.13666666666666,  0,12.0
2009-07-30,2009,7,30,387.09333333333336,  0,12.0
2009-07-31,2009,7,31,387.05,  7,12.0
2009-08-01,2009,8,1,387.19, 13,12.0
2009-08-02,2009,8,2,386.98, 16,12.0
2009-08-03,2009,8,3,387.2, 10,12.0
2009-08-04,2009,8,4,387.28, 12,12.0
2009-08-05,2009,8,5,387.11, 14,12.0
2009-08-06,2009,8,6,387.18,  4,12.0
2009-08-07,2009,8,7,386.8025,  0,12.0
2009-08-08,2009,8,8,386.425,  0,12.0
2009-08-09,2009,8,9,386.0475,  0,12.0
2009-08-10,2009,8,10,385.67,  7,12.0
2009-08-11,2009,8,11,385.545,  0,12.0
2009-08-12,2009,8,12,385.42,  7,12.0
2009-08-13,2009,8,13,385.33000000000004,  0,12.0
2009-08-14,2009,8,14,385.24,  4,12.0
2009-08-15,2009,8,15,386.03,  9,12.0
2009-08-16,2009,8,16,385.09, 11,12.0
2009-08-17,2009,8,17,384.78,  9,12.0
2009-08-18,2009,8,18,384.95,  5,12.0
2009-08-19,2009,8,19,386.27,  5,12.0
2009-08-20,2009,8,20,385.82,  8,12.0
2009-08-21,2009,8,21,386.18, 16,12.0
2009-08-22,2009,8,22,386.25, 11,12.0
2009-08-23,2009,8,23,386.005,  0,12.0
2009-08-24,2009,8,24,385.76,  4,12.0
2009-08-25,2009,8,25,385.95,  5,12.0
2009-08-26,2009,8,26,385.985,  0,12.0
2009-08-27,2009,8,27,386.02,  5,12.0
2009-08-28,2009,8,28,385.745,  0,12.0
2009-08-29,2009,8,29,385.47,  1,12.0
2009-08-30,2009,8,30,385.39, 10,12.0
2009-08-31,2009,8,31,385.3833333333333,  0,12.0
2009-09-01,2009,9,1,385.37666666666667,  0,12.0
2009-09-02,2009,9,2,385.37,  7,12.0
2009-09-03,2009,9,3,384.79,  7,12.0
2009-09-04,2009,9,4,384.97,  0,12.0
2009-09-05,2009,9,5,385.15,  0,12.0
2009-09-06,2009,9,6,385.33,  0,12.0
2009-09-07,2009,9,7,385.51,  5,12.0
2009-09-08,2009,9,8,385.43, 12,12.0
2009-09-09,2009,9,9,385.05,  7,12.0
2009-09-10,2009,9,10,384.24,  2,12.0
2009-09-11,2009,9,11,384.1,  4,12.0
2009-09-12,2009,9,12,384.31,  4,12.0
2009-09-13,2009,9,13,384.40999999999997,  0,12.0
2009-09-14,2009,9,14,384.51,  3,12.0
2009-09-15,2009,9,15,384.59,  5,12.0
2009-09-16,2009,9,16,384.5, 18,12.0
2009-09-17,2009,9,17,384.6,  2,12.0
2009-09-18,2009,9,18,385.07,  9,12.0
2009-09-19,2009,9,19,383.88, 19,12.0
2009-09-20,2009,9,20,384.2266666666667,  0,12.0
2009-09-21,2009,9,21,384.5733333333333,  0,12.0
2009-09-22,2009,9,22,384.92,  4,12.0
2009-09-23,2009,9,23,384.83,  6,12.0
2009-09-24,2009,9,24,384.67, 15,12.0
2009-09-25,2009,9,25,384.47,  1,12.0
2009-09-26,2009,9,26,384.32,  2,12.0
2009-09-27,2009,9,27,384.41, 11,12.0
2009-09-28,2009,9,28,384.27,  4,12.0
2009-09-29,2009,9,29,383.97499999999997,  0,12.0
2009-09-30,2009,9,30,383.67999999999995,  0,12.0
2009-10-01,2009,10,1,383.385,  0,12.0
2009-10-02,2009,10,2,383.09,  2,12.0
2009-10-03,2009,10,3,382.94,  7,12.0
2009-10-04,2009,10,4,383.46, 14,12.0
2009-10-05,2009,10,5,383.77, 11,12.0
2009-10-06,2009,10,6,383.79, 15,12.0
2009-10-07,2009,10,7,383.76,  5,12.0
2009-10-08,2009,10,8,383.95,  9,12.0
2009-10-09,2009,10,9,384.24,  0,12.0
2009-10-10,2009,10,10,384.53, 14,12.0
2009-10-11,2009,10,11,384.29, 12,12.0
2009-10-12,2009,10,12,384.59, 16,12.0
2009-10-13,2009,10,13,384.52, 17,12.0
2009-10-14,2009,10,14,384.39,  7,12.0
2009-10-15,2009,10,15,384.36, 22,12.0
2009-10-16,2009,10,16,384.41, 11,12.0
2009-10-17,2009,10,17,384.5, 17,12.0
2009-10-18,2009,10,18,384.76, 22,12.0
2009-10-19,2009,10,19,384.71, 21,12.0
2009-10-20,2009,10,20,384.71, 13,12.0
